url,paragraph_1,paragraph_2,output
https://www.consultant.ru/cons/cgi/online.cgi?req=doc&base=LAW&n=465800&diff=474033&from=474033-2888-diff&rnd=ywQNuw#hoTNGpUo3BtkEyvf2,4. Определение арбитражного суда о приостановлении или прекращении исполнительного производства либо об отказе в приостановлении или прекращении исполнительного производства может быть обжаловано.,"5. Определение арбитражного суда о приостановлении, возобновлении или прекращении исполнительного производства либо об отказе в удовлетворении заявления о приостановлении, возобновлении или прекращении исполнительного производства может быть обжаловано.","[{'span_1': 'Определение арбитражного суда о приостановлении', 'span_2': 'Определение арбитражного суда о приостановлении', 'reasoning': 'спаны идентичны', 'label': 'equivalent'}, {'span_1': '', 'span_2': 'возобновлении или ', 'reasoning': 'Информация о возобновлении отсутствует в первом параграфе.', 'label': 'addition', 'anchor': 'Определение арбитражного суда о приостановлении'}, {'span_1': 'прекращении исполнительного производства', 'span_2': 'прекращении исполнительного производства', 'reasoning': 'спаны идентичны', 'label': 'equivalent'}, {'span_1': 'об отказе в приостановлении или прекращении исполнительного производства', 'span_2': 'об отказе в удовлетворении заявления о приостановлении, возобновлении или прекращении исполнительного производства', 'reasoning': 'Второй спан включает упоминание об отказе в удовлетворении заявления и о возобновлении, чего нет в первом.', 'label': 'contradiction'}, {'span_1': 'может быть обжаловано.', 'span_2': 'может быть обжаловано.', 'reasoning': 'спаны идентичны', 'label': 'equivalent'}]"
https://www.consultant.ru/cons/cgi/online.cgi?req=doc&base=LAW&n=465800&diff=465557&from=465800-5057-diff&rnd=ywQNuw#rreOGpUS2jAasIc7,7. Определение арбитражного суда об обеспечении иска или об отказе в обеспечении иска может быть обжаловано. Подача жалобы на определение об обеспечении иска не приостанавливает исполнение этого определения.,"7. Определение арбитражного суда об отказе в обеспечении иска может быть обжаловано. В случае вынесения арбитражным судом определения об обеспечении иска лицо, участвующее в деле, вправе обратиться с ходатайством об отмене обеспечения иска, которое подлежит рассмотрению в порядке, предусмотренном статьей 97 настоящего Кодекса. Подача ходатайства об отмене обеспечения иска не приостанавливает исполнение определения об обеспечении иска.","[{'span_1': '7. Определение арбитражного суда об обеспечении иска или об отказе в обеспечении иска может быть обжаловано.', 'span_2': '7. Определение арбитражного суда об отказе в обеспечении иска может быть обжаловано.', 'reasoning': 'Первый спан включает возможность обжалования как решений об обеспечении иска, так и об отказе в обеспечении, тогда как второй спан включает только возможность обжалования отказа.', 'label': 'contradiction'}, {'span_1': 'Подача жалобы на определение об обеспечении иска не приостанавливает исполнение этого определения.', 'span_2': 'Подача ходатайства об отмене обеспечения иска не приостанавливает исполнение определения об обеспечении иска.', 'reasoning': 'В первом спане говорится о подаче жалобы, а во втором — о подаче ходатайства. Оба спана касаются исполнения определения об обеспечении иска, но с разной формулировкой.', 'label': 'contradiction'}, {'span_1': '', 'span_2': 'В случае вынесения арбитражным судом определения об обеспечении иска лицо, участвующее в деле, вправе обратиться с ходатайством об отмене обеспечения иска, которое подлежит рассмотрению в порядке, предусмотренном статьей 97 настоящего Кодекса.', 'reasoning': 'Второй спан предоставляет дополнительную информацию о возможности подачи ходатайства об отмене обеспечения иска, отсутствующую в первом параграфе.', 'label': 'addition', 'anchor': 'Определение арбитражного суда об обеспечении иска может быть обжаловано'}]"
https://www.consultant.ru/cons/cgi/online.cgi?req=doc&base=LAW&n=465800&diff=465557&from=465800-5057-diff&rnd=ywQNuw#rreOGpUS2jAasIc7,"2. Заявление по вопросу о судебных расходах, понесенных в связи с рассмотрением дела в арбитражном суде первой, апелляционной, кассационной инстанций, рассмотрением дела в порядке надзора, не разрешенному при рассмотрении дела в соответствующем суде, может быть подано в арбитражный суд, рассматривавший дело в качестве суда первой инстанции, в течение трех месяцев со дня вступления в законную силу последнего судебного акта, принятием которого закончилось рассмотрение дела по существу.
Пропущенный по уважительной причине срок подачи такого заявления может быть восстановлен судом.
Заявление по вопросу о судебных расходах рассматривается по правилам, предусмотренным статьей 159 настоящего Кодекса для рассмотрения ходатайства.
По результатам рассмотрения такого заявления выносится определение, которое может быть обжаловано.","2. Заявление по вопросу о судебных расходах, понесенных в связи с рассмотрением дела в арбитражном суде первой, апелляционной, кассационной инстанций, рассмотрением дела в порядке надзора, не разрешенному при рассмотрении дела в соответствующем суде, может быть подано в арбитражный суд, рассматривавший дело в качестве суда первой инстанции, в течение трех месяцев со дня вступления в законную силу последнего судебного акта, принятием которого закончилось рассмотрение дела по существу.
Пропущенный по уважительной причине срок подачи такого заявления может быть восстановлен судом.
Заявление по вопросу о судебных расходах рассматривается по правилам, предусмотренным статьей 159 настоящего Кодекса, с учетом особенностей, установленных главой 29 настоящего Кодекса.
По результатам рассмотрения такого заявления выносится определение, которое может быть обжаловано.","[{'span_1': '2. Заявление по вопросу о судебных расходах, понесенных в связи с рассмотрением дела в арбитражном суде первой, апелляционной, кассационной инстанций, рассмотрением дела в порядке надзора, не разрешенному при рассмотрении дела в соответствующем суде, может быть подано в арбитражный суд, рассматривавший дело в качестве суда первой инстанции, в течение трех месяцев со дня вступления в законную силу последнего судебного акта, принятием которого закончилось рассмотрение дела по существу. ', 'span_2': '2. Заявление по вопросу о судебных расходах, понесенных в связи с рассмотрением дела в арбитражном суде первой, апелляционной, кассационной инстанций, рассмотрением дела в порядке надзора, не разрешенному при рассмотрении дела в соответствующем суде, может быть подано в арбитражный суд, рассматривавший дело в качестве суда первой инстанции, в течение трех месяцев со дня вступления в законную силу последнего судебного акта, принятием которого закончилось рассмотрение дела по существу. ', 'reasoning': 'спаны идентичны', 'label': 'equivalent', 'anchor': ''}, {'span_1': 'Пропущенный по уважительной причине срок подачи такого заявления может быть восстановлен судом. ', 'span_2': 'Пропущенный по уважительной причине срок подачи такого заявления может быть восстановлен судом. ', 'reasoning': 'спаны идентичны', 'label': 'equivalent', 'anchor': ''}, {'span_1': 'Заявление по вопросу о судебных расходах рассматривается по правилам, предусмотренным статьей 159 настоящего Кодекса для рассмотрения ходатайства. ', 'span_2': 'Заявление по вопросу о судебных расходах рассматривается по правилам, предусмотренным статьей 159 настоящего Кодекса, с учетом особенностей, установленных главой 29 настоящего Кодекса.', 'reasoning': 'Во втором параграфе упоминаются особенности, установленные главой 29 настоящего Кодекса, что делает правила рассмотрения более конкретными.', 'label': 'contradiction', 'anchor': ''}, {'span_1': 'По результатам рассмотрения такого заявления выносится определение, которое может быть обжаловано.', 'span_2': 'По результатам рассмотрения такого заявления выносится определение, которое может быть обжаловано.', 'reasoning': 'спаны идентичны', 'label': 'equivalent', 'anchor': ''}]"
https://www.consultant.ru/cons/cgi/online.cgi?req=doc&base=LAW&n=465800&diff=465557&from=465800-5057-diff&rnd=ywQNuw#rreOGpUS2jAasIc7,"5) доверенность или иные документы, подтверждающие полномочия на подписание искового заявления;","5) доверенность или иные документы, подтверждающие полномочия на подписание искового заявления, а также копии документов о высшем юридическом образовании или об ученой степени по юридической специальности представителя, подписавшего исковое заявление, либо документов, удостоверяющих его статус адвоката, патентного поверенного, арбитражного управляющего, единоличного органа управления организации;","[{'span_1': '5) доверенность или иные документы, подтверждающие полномочия на подписание искового заявления;', 'span_2': '5) доверенность или иные документы, подтверждающие полномочия на подписание искового заявления,', 'reasoning': 'Первый спан завершается точкой с запятой, в то время как второй спан – запятой, продолжая предложение.', 'label': 'equivalent'}, {'span_1': '', 'span_2': 'а также копии документов о высшем юридическом образовании или об ученой степени по юридической специальности представителя, подписавшего исковое заявление, либо документов, удостоверяющих его статус адвоката, патентного поверенного, арбитражного управляющего, единоличного органа управления организации;', 'reasoning': 'Второй спан содержит дополнительные требования к представителю, подписавшему исковое заявление.', 'label': 'addition', 'anchor': '5) доверенность или иные документы, подтверждающие полномочия на подписание искового заявления,'}]"
https://www.consultant.ru/cons/cgi/online.cgi?req=doc&base=LAW&n=465800&diff=465557&from=465800-5057-diff&rnd=ywQNuw#rreOGpUS2jAasIc7,"1) невозможности рассмотрения данного дела до разрешения другого дела, рассматриваемого Конституционным Судом Российской Федерации, судом общей юрисдикции, арбитражным судом;","1) невозможности рассмотрения данного дела до разрешения другого дела, рассматриваемого Конституционным Судом Российской Федерации, Верховным Судом Российской Федерации, судом общей юрисдикции, арбитражным судом;","[{'span_1': '1) невозможности рассмотрения данного дела до разрешения другого дела, рассматриваемого', 'span_2': '1) невозможности рассмотрения данного дела до разрешения другого дела, рассматриваемого', 'reasoning': 'спаны идентичны', 'label': 'equivalent'}, {'span_1': 'Конституционным Судом Российской Федерации,', 'span_2': 'Конституционным Судом Российской Федерации,', 'reasoning': 'спаны идентичны', 'label': 'equivalent'}, {'span_1': '', 'span_2': 'Верховным Судом Российской Федерации,', 'reasoning': 'Второй спан является дополнительной информацией во втором параграфе.', 'label': 'addition', 'anchor': 'рассматриваемого'}, {'span_1': 'судом общей юрисдикции, арбитражным судом;', 'span_2': 'судом общей юрисдикции, арбитражным судом;', 'reasoning': 'спаны идентичны', 'label': 'equivalent'}]"
https://www.consultant.ru/cons/cgi/online.cgi?req=doc&base=LAW&n=465800&diff=465557&from=465800-5057-diff&rnd=ywQNuw#rreOGpUS2jAasIc7,"2. Срок, установленный частью 1 настоящей статьи, может быть продлен на основании мотивированного заявления судьи, рассматривающего дело, председателем арбитражного суда до девяти месяцев в связи с особой сложностью дела, со значительным числом участников арбитражного процесса.","2. Срок, установленный частью 1 настоящей статьи, может быть продлен на основании мотивированного заявления судьи, рассматривающего дело, председателем арбитражного суда, заместителем председателя арбитражного суда до девяти месяцев в связи с особой сложностью дела, со значительным числом участников арбитражного процесса.","[{'span_1': '2. Срок, установленный частью 1 настоящей статьи, может быть продлен на основании мотивированного заявления судьи, рассматривающего дело, председателем арбитражного суда', 'span_2': '2. Срок, установленный частью 1 настоящей статьи, может быть продлен на основании мотивированного заявления судьи, рассматривающего дело, председателем арбитражного суда', 'reasoning': 'спаны идентичны', 'label': 'equivalent'}, {'span_1': '', 'span_2': ', заместителем председателя арбитражного суда', 'reasoning': 'Второй спан отсутствует в первом параграфе.', 'label': 'addition', 'anchor': 'председателем арбитражного суда'}, {'span_1': 'до девяти месяцев в связи с особой сложностью дела, со значительным числом участников арбитражного процесса.', 'span_2': 'до девяти месяцев в связи с особой сложностью дела, со значительным числом участников арбитражного процесса.', 'reasoning': 'спаны идентичны', 'label': 'equivalent'}]"
https://www.consultant.ru/cons/cgi/online.cgi?req=doc&base=LAW&n=465800&diff=465557&from=465800-5057-diff&rnd=ywQNuw#rreOGpUS2jAasIc7,"1. Лица, участвующие в деле, и иные участники арбитражного процесса могут участвовать в судебном заседании путем использования систем видеоконференц-связи при условии заявления ими ходатайства об этом и при наличии в арбитражных судах или судах общей юрисдикции технической возможности осуществления видеоконференц-связи.","1. Лица, участвующие в деле, и иные участники арбитражного процесса могут участвовать в судебном заседании путем использования систем видеоконференц-связи при условии заявления ими ходатайства об этом и при наличии в арбитражных судах или судах общей юрисдикции технической возможности осуществления видеоконференц-связи. Для обеспечения участия в деле лиц, находящихся в местах содержания под стражей или в местах отбывания лишения свободы, могут использоваться системы видеоконференц-связи данных учреждений.","[{'span_1': '1. Лица, участвующие в деле, и иные участники арбитражного процесса могут участвовать в судебном заседании путем использования систем видеоконференц-связи при условии заявления ими ходатайства об этом и при наличии в арбитражных судах или судах общей юрисдикции технической возможности осуществления видеоконференц-связи.', 'span_2': '1. Лица, участвующие в деле, и иные участники арбитражного процесса могут участвовать в судебном заседании путем использования систем видеоконференц-связи при условии заявления ими ходатайства об этом и при наличии в арбитражных судах или судах общей юрисдикции технической возможности осуществления видеоконференц-связи.', 'reasoning': 'спаны идентичны', 'label': 'equivalent'}, {'span_1': '', 'span_2': 'Для обеспечения участия в деле лиц, находящихся в местах содержания под стражей или в местах отбывания лишения свободы, могут использоваться системы видеоконференц-связи данных учреждений.', 'reasoning': 'Второй спан отсутствует в первом параграфе.', 'label': 'addition', 'anchor': 'Лица, участвующие в деле, и иные участники арбитражного процесса могут участвовать в судебном заседании путем использования систем видеоконференц-связи при условии заявления ими ходатайства об этом и при наличии в арбитражных судах или судах общей юрисдикции технической возможности осуществления видеоконференц-связи.'}]"
https://www.consultant.ru/cons/cgi/online.cgi?req=doc&base=LAW&n=465800&diff=465557&from=465800-5057-diff&rnd=ywQNuw#rreOGpUS2jAasIc7,"9. По изложенному в письменной форме ходатайству лица, участвующего в деле, и за его счет могут быть изготовлены копия протокола и (или) копия аудиозаписи судебного заседания.","9. По изложенному в письменной форме ходатайству лица, участвующего в деле, и за его счет могут быть изготовлены копия протокола и (или) копия аудиозаписи судебного заседания, в том числе в электронном виде.","[{'span_1': '9. По изложенному в письменной форме ходатайству лица, участвующего в деле, и за его счет могут быть изготовлены копия протокола и (или) копия аудиозаписи судебного заседания.', 'span_2': '9. По изложенному в письменной форме ходатайству лица, участвующего в деле, и за его счет могут быть изготовлены копия протокола и (или) копия аудиозаписи судебного заседания,', 'reasoning': 'спаны идентичны до момента добавления нового условия во втором параграфе', 'label': 'equivalent'}, {'span_1': '', 'span_2': 'в том числе в электронном виде.', 'reasoning': 'Второй спан отсутствует в первом параграфе.', 'label': 'addition', 'anchor': 'копия протокола и (или) копия аудиозаписи судебного заседания'}]"
https://www.consultant.ru/cons/cgi/online.cgi?req=doc&base=LAW&n=465800&diff=465557&from=465800-5057-diff&rnd=ywQNuw#rreOGpUS2jAasIc7,"2. Перерыв в судебном заседании может быть объявлен на срок, не превышающий пяти дней.","2. Перерыв в судебном заседании может быть объявлен на срок, не превышающий десяти дней.","[{'span_1': '2. Перерыв в судебном заседании может быть объявлен на срок, не превышающий ', 'span_2': '2. Перерыв в судебном заседании может быть объявлен на срок, не превышающий ', 'reasoning': 'спаны идентичны', 'label': 'equivalent'}, {'span_1': 'пяти дней.', 'span_2': 'десяти дней.', 'reasoning': 'Первый спан говорит о сроке не более пяти дней, второй – не более десяти.', 'label': 'contradiction'}]"
https://www.consultant.ru/cons/cgi/online.cgi?req=doc&base=LAW&n=465800&diff=465557&from=465800-5057-diff&rnd=ywQNuw#rreOGpUS2jAasIc7,"2. Указанное в части 1 настоящей статьи заявление рассматривается в судебном заседании в десятидневный срок со дня поступления заявления в суд. Лица, участвующие в деле, извещаются о времени и месте судебного заседания. Неявка надлежащим образом извещенных лиц, участвующих в деле, не является препятствием для рассмотрения заявления об индексации присужденных денежных сумм.","2. Указанное в части 1 настоящей статьи заявление рассматривается в десятидневный срок со дня его поступления без проведения судебного заседания и без извещения лиц, участвующих в деле. В случае необходимости арбитражный суд может вызвать лиц, участвующих в деле, в судебное заседание, известив их о времени и месте его проведения.","[{'span_1': '2. Указанное в части 1 настоящей статьи заявление рассматривается в судебном заседании в десятидневный срок со дня поступления заявления в суд.', 'span_2': '2. Указанное в части 1 настоящей статьи заявление рассматривается в десятидневный срок со дня его поступления без проведения судебного заседания и без извещения лиц, участвующих в деле.', 'reasoning': 'Первый спан говорит о рассмотрении заявления в судебном заседании, второй – без проведения судебного заседания и без извещения.', 'label': 'contradiction'}, {'span_1': 'Лица, участвующие в деле, извещаются о времени и месте судебного заседания.', 'span_2': 'В случае необходимости арбитражный суд может вызвать лиц, участвующих в деле, в судебное заседание, известив их о времени и месте его проведения.', 'reasoning': 'Первый спан утверждает, что лица всегда извещаются о времени и месте заседания, в то время как второй спан допускает извещение в случае необходимости.', 'label': 'contradiction'}, {'span_1': 'Неявка надлежащим образом извещенных лиц, участвующих в деле, не является препятствием для рассмотрения заявления об индексации присужденных денежных сумм.', 'span_2': '', 'reasoning': 'Первый спан утверждает, что неявка извещенных лиц не является препятствием, такой информации нет во втором параграфе.', 'label': 'addition', 'anchor': 'известив их о времени и месте его проведения'}]"
https://www.consultant.ru/cons/cgi/online.cgi?req=doc&base=LAW&n=465800&diff=465557&from=465800-5057-diff&rnd=ywQNuw#rreOGpUS2jAasIc8,"2. Указанное в части 1 настоящей статьи заявление рассматривается в судебном заседании в десятидневный срок со дня поступления заявления в суд. Лица, участвующие в деле, извещаются о времени и месте судебного заседания. Неявка надлежащим образом извещенных лиц, участвующих в деле, не является препятствием для рассмотрения заявления об индексации присужденных денежных сумм.","2. Указанное в части 1 настоящей статьи заявление рассматривается в десятидневный срок со дня его поступления без проведения судебного заседания и без извещения лиц, участвующих в деле. В случае необходимости арбитражный суд может вызвать лиц, участвующих в деле, в судебное заседание, известив их о времени и месте его проведения.","[{'span_1': '2. Указанное в части 1 настоящей статьи заявление рассматривается', 'span_2': '2. Указанное в части 1 настоящей статьи заявление рассматривается', 'reasoning': 'спаны идентичны', 'label': 'equivalent'}, {'span_1': 'в судебном заседании в десятидневный срок со дня поступления заявления в суд.', 'span_2': 'в десятидневный срок со дня его поступления без проведения судебного заседания и без извещения лиц, участвующих в деле.', 'reasoning': 'Первый спан предусматривает рассмотрение заявления в судебном заседании, а второй — без проведения судебного заседания и извещения участников дела.', 'label': 'contradiction'}, {'span_1': 'Лица, участвующие в деле, извещаются о времени и месте судебного заседания.', 'span_2': 'В случае необходимости арбитражный суд может вызвать лиц, участвующих в деле, в судебное заседание, известив их о времени и месте его проведения.', 'reasoning': 'Первый спан требует извещения участников автоматически, второй — только при необходимости по решению суда.', 'label': 'contradiction'}, {'span_1': 'Неявка надлежащим образом извещенных лиц, участвующих в деле, не является препятствием для рассмотрения заявления об индексации присужденных денежных сумм.', 'span_2': '', 'reasoning': 'Первый спан содержит информацию о последствиях неявки, которая отсутствует во втором параграфе.', 'label': 'addition', 'anchor': 'Лица, участвующие в деле, извещаются о времени и месте судебного заседания.'}]"
https://www.consultant.ru/cons/cgi/online.cgi?req=doc&base=LAW&n=465800&diff=465557&from=465800-5057-diff&rnd=ywQNuw#rreOGpUS2jAasIc10,"4. В случае, если при рассмотрении дела арбитражный суд обнаружит в действиях лиц, участвующих в деле, иных участников арбитражного процесса, должностных лиц или иных лиц признаки преступления, копия частного определения арбитражного суда направляется в органы дознания или предварительного следствия.","4. В случае, если при рассмотрении дела арбитражный суд обнаружит в действиях лиц, участвующих в деле, иных участников арбитражного процесса, должностных лиц или иных лиц признаки преступления, суд сообщает об этом в органы дознания или предварительного следствия.","[{'span_1': '4. В случае, если при рассмотрении дела арбитражный суд обнаружит в действиях лиц, участвующих в деле, иных участников арбитражного процесса, должностных лиц или иных лиц признаки преступления,', 'span_2': '4. В случае, если при рассмотрении дела арбитражный суд обнаружит в действиях лиц, участвующих в деле, иных участников арбитражного процесса, должностных лиц или иных лиц признаки преступления,', 'reasoning': 'спаны идентичны', 'label': 'equivalent'}, {'span_1': 'копия частного определения арбитражного суда направляется в органы дознания или предварительного следствия.', 'span_2': 'суд сообщает об этом в органы дознания или предварительного следствия.', 'reasoning': 'Первый спан говорит о направлении копии частного определения, тогда как второй спан говорит о простом сообщении об обнаружении. Эти действия отличаются по сути.', 'label': 'contradiction'}]"
https://www.consultant.ru/cons/cgi/online.cgi?req=doc&base=LAW&n=465800&diff=465557&from=465800-5057-diff&rnd=ywQNuw#rreOGpUS2jAasIc11,"2. Дела в порядке упрощенного производства рассматриваются судьей единолично в срок, не превышающий двух месяцев со дня поступления искового заявления, заявления в арбитражный суд.
Срок рассмотрения дела в порядке упрощенного производства продлению не подлежит, за исключением случая, предусмотренного частью 3 статьи 253 настоящего Кодекса.","2. Дела в порядке упрощенного производства рассматриваются судьей единолично в срок, не превышающий двух месяцев со дня поступления искового заявления, заявления в арбитражный суд, а в случае назначения судебного заседания - в срок, не превышающий трех месяцев со дня поступления искового заявления, заявления в арбитражный суд.
Срок рассмотрения дела в порядке упрощенного производства продлению не подлежит, за исключением случая, предусмотренного частью 3 статьи 253 настоящего Кодекса.","[{'span_1': '2. Дела в порядке упрощенного производства рассматриваются судьей единолично в срок, не превышающий двух месяцев со дня поступления искового заявления, заявления в арбитражный суд.', 'span_2': '2. Дела в порядке упрощенного производства рассматриваются судьей единолично в срок, не превышающий двух месяцев со дня поступления искового заявления, заявления в арбитражный суд,', 'reasoning': 'спаны идентичны до запятой в первом пункте второго параграфа. Замечу, что после запятой следует добавление.', 'label': 'equivalent'}, {'span_1': '', 'span_2': 'а в случае назначения судебного заседания - в срок, не превышающий трех месяцев со дня поступления искового заявления, заявления в арбитражный суд.', 'reasoning': 'Второй параграф добавляет условие о назначении судебного заседания и изменении срока рассмотрения дела до трех месяцев, чего нет в первом параграфе.', 'label': 'addition', 'anchor': 'Дела в порядке упрощенного производства рассматриваются судьей единолично в срок, не превышающий двух месяцев со дня поступления искового заявления, заявления в арбитражный суд,'}, {'span_1': 'Срок рассмотрения дела в порядке упрощенного производства продлению не подлежит, за исключением случая, предусмотренного частью 3 статьи 253 настоящего Кодекса.', 'span_2': 'Срок рассмотрения дела в порядке упрощенного производства продлению не подлежит, за исключением случая, предусмотренного частью 3 статьи 253 настоящего Кодекса.', 'reasoning': 'оба параграфа идентичны в этой части', 'label': 'equivalent'}]"
https://www.consultant.ru/cons/cgi/online.cgi?req=doc&base=LAW&n=465800&diff=465557&from=465800-5057-diff&rnd=ywQNuw#rreOGpUS2jAasIc12,"1) по исковым заявлениям о взыскании денежных средств, если цена иска не превышает для юридических лиц восемьсот тысяч рублей, для индивидуальных предпринимателей четыреста тысяч рублей;","1) по исковым заявлениям о взыскании денежных средств, если цена иска не превышает для юридических лиц один миллион двести тысяч рублей, для индивидуальных предпринимателей - шестьсот тысяч рублей;","[{'span_1': '1) по исковым заявлениям о взыскании денежных средств, если цена иска не превышает для юридических лиц', 'span_2': '1) по исковым заявлениям о взыскании денежных средств, если цена иска не превышает для юридических лиц', 'reasoning': 'спаны идентичны', 'label': 'equivalent'}, {'span_1': 'восемьсот тысяч рублей,', 'span_2': 'один миллион двести тысяч рублей,', 'reasoning': 'Первый спан указывает на лимит в 800 000 рублей, а второй спан указывает на лимит в 1 200 000 рублей для юридических лиц.', 'label': 'contradiction'}, {'span_1': 'для индивидуальных предпринимателей четыреста тысяч рублей;', 'span_2': 'для индивидуальных предпринимателей - шестьсот тысяч рублей;', 'reasoning': 'Первый спан указывает на лимит в 400 000 рублей, а второй спан указывает на лимит в 600 000 рублей для индивидуальных предпринимателей.', 'label': 'contradiction'}]"
