url,paragraph_1,paragraph_2,span_1,span_2,Label,Anchor_span,Unnamed: 7,Easy,subset,Checked
https://www.consultant.ru/cons/cgi/online.cgi?req=doc&base=LAW&n=475114&diff=474024&from=475114-4732-diff&rnd=l8AgRg#IogQZoU3aAVx9n1E,"Предметом федерального государственного контроля (надзора) за соблюдением трудового законодательства и иных нормативных правовых актов, содержащих нормы трудового права, является соблюдение работодателями требований трудового законодательства, включая законодательство о специальной оценке условий труда, иных нормативных правовых актов, содержащих нормы трудового права.","Предметом федерального государственного контроля (надзора) за соблюдением трудового законодательства и иных нормативных правовых актов, содержащих нормы трудового права, является соблюдение работодателями требований трудового законодательства, включая законодательство о специальной оценке условий труда, иных нормативных правовых актов, содержащих нормы трудового права, обязательств перед работниками по соглашению в части обязанностей работодателя, установленных частями первой, третьей и четвертой настоящего Кодекса.", ,"обязательств перед работниками по соглашению в части обязанностей работодателя, установленных частями первой, третьей и четвертой настоящего Кодекса.",Addition,"является соблюдение работодателями требований трудового законодательства, включая",,1.0,Трудовой кодекс,1.0
https://www.consultant.ru/cons/cgi/online.cgi?req=doc&base=LAW&n=433304&diff=465502&from=465502-3615-diff&rnd=l8AgRg#92OjeoUIpm9cvHE5,"13.1) невыхода работника на работу по истечении трех месяцев после окончания прохождения им военной службы по мобилизации или военной службы по контракту, заключенному в соответствии с пунктом 7 статьи 38 Федерального закона от 28 марта 1998 года N 53-ФЗ ""О воинской обязанности и военной службе"", либо после окончания действия заключенного работником контракта о добровольном содействии в выполнении задач, возложенных на Вооруженные Силы Российской Федерации;","13.1) невыхода работника на работу по истечении трех месяцев после окончания прохождения им военной службы по мобилизации или военной службы по контракту, заключенному в соответствии с пунктом 7 статьи 38 Федерального закона от 28 марта 1998 года N 53-ФЗ ""О воинской обязанности и военной службе"", либо после окончания действия заключенного работником контракта о добровольном содействии в выполнении задач, возложенных на Вооруженные Силы Российской Федерации или войска национальной гвардии Российской Федерации;", ,или войска национальной гвардии Российской Федерации;,Addition,"либо после окончания действия заключенного работником контракта о добровольном содействии в выполнении задач, возложенных н",,1.0,Трудовой кодекс,1.0
https://www.consultant.ru/cons/cgi/online.cgi?req=doc&base=LAW&n=433304&diff=454102&from=433304-3615-diff&rnd=l8AgRg#uWnjeoUafqSty1ay,"Статья 262. Дополнительные выходные дни лицам, осуществляющим уход за детьми-инвалидами
Одному из родителей (опекуну, попечителю) для ухода за детьми-инвалидами по его письменному заявлению предоставляются четыре дополнительных оплачиваемых выходных дня в месяц, которые могут быть использованы одним из указанных лиц либо разделены ими между собой по их усмотрению. Оплата каждого дополнительного выходного дня производится в размере среднего заработка и порядке, который устанавливается федеральными законами. Порядок предоставления указанных дополнительных оплачиваемых выходных дней устанавливается Правительством Российской Федерации.","Статья 262. Дополнительные выходные дни лицам, осуществляющим уход за детьми-инвалидами
Одному из родителей (опекуну, попечителю) для ухода за детьми-инвалидами по его письменному заявлению предоставляются четыре дополнительных оплачиваемых выходных дня в месяц, которые могут быть использованы одним из указанных лиц либо разделены ими между собой по их усмотрению. Однократно в течение календарного года допускается использование до двадцати четырех дополнительных оплачиваемых выходных дней подряд в пределах общего количества неиспользованных дополнительных оплачиваемых выходных дней, право на получение которых имеет один из родителей (опекун, попечитель) в данном календарном году. График предоставления указанных дней в случае использования более четырех дополнительных оплачиваемых дней подряд согласовывается работником с работодателем. Оплата каждого дополнительного выходного дня производится в размере среднего заработка и порядке, который устанавливается федеральными законами. Порядок предоставления указанных дополнительных оплачиваемых выходных дней устанавливается Правительством Российской Федерации.", ,"Однократно в течение календарного года допускается использование до двадцати четырех дополнительных оплачиваемых выходных дней подряд в пределах общего количества неиспользованных дополнительных оплачиваемых выходных дней, право на получение которых имеет один из родителей (опекун, попечитель) в данном календарном году. График предоставления указанных дней в случае использования более четырех дополнительных оплачиваемых дней подряд согласовывается работником с работодателем.",Addition,"Дополнительные выходные дни лицам, осуществляющим уход за детьми-инвалидами",,1.0,Трудовой кодекс,1.0
https://www.consultant.ru/cons/cgi/online.cgi?req=doc&base=LAW&n=451716&diff=454102&from=454102-3667-diff&rnd=l8AgRg#d6MkeoUsV3JSefYt1,"Трудовые договоры на замещение должностей педагогических работников, относящихся к профессорско-преподавательскому составу, в организации, осуществляющей образовательную деятельность по реализации образовательных программ высшего образования и дополнительных профессиональных программ, могут заключаться как на неопределенный срок, так и на срок, определенный сторонами трудового договора.","Трудовые договоры на замещение должностей педагогических работников, относящихся к профессорско-преподавательскому составу, в организации, осуществляющей образовательную деятельность по реализации образовательных программ высшего образования и дополнительных профессиональных программ, заключаются на неопределенный срок или на определенный срок, соответствующие срокам избрания по конкурсу на замещение соответствующей должности, которые определяются в порядке, установленном частью второй настоящей статьи.",могут заключаться как на неопределенный срок,заключаются на неопределенный срок,Contradiction,,,1.0,Трудовой кодекс,1.0
https://www.consultant.ru/cons/cgi/online.cgi?req=doc&base=LAW&n=451716&diff=454102&from=454102-3667-diff&rnd=l8AgRg#d6MkeoUsV3JSefYt1,"Заключению трудового договора на замещение должности педагогического работника, относящегося к профессорско-преподавательскому составу, в организации, осуществляющей образовательную деятельность по реализации образовательных программ высшего образования и дополнительных профессиональных программ, а также переводу на такую должность предшествует избрание по конкурсу на замещение соответствующей должности.","Заключению трудового договора на замещение должности педагогического работника, относящегося к профессорско-преподавательскому составу, в организации, осуществляющей образовательную деятельность по реализации образовательных программ высшего образования и дополнительных профессиональных программ, а также переводу на такую должность предшествует избрание по конкурсу на замещение соответствующей должности с указанием срока избрания. Срок избрания по конкурсу на замещение соответствующей должности определяется коллегиальным органом управления организации, осуществляющей образовательную деятельность по реализации образовательных программ высшего образования и дополнительных профессиональных программ, в соответствии с локальными нормативными актами данной образовательной организации и может быть неопределенным или определенным в пределах не менее трех лет и не более пяти лет. В случае, если трудовой договор между педагогическим работником, относящимся к профессорско-преподавательскому составу, и данной образовательной организацией заключается для выполнения определенной работы, носящей заведомо срочный (временный) характер, допускается избрание по конкурсу на замещение соответствующей должности на срок менее трех лет, но не менее чем на один год.", ,"Срок избрания по конкурсу на замещение соответствующей должности определяется коллегиальным органом управления организации, осуществляющей образовательную деятельность по реализации образовательных программ высшего образования и дополнительных профессиональных программ, в соответствии с локальными нормативными актами данной образовательной организации и может быть неопределенным или определенным в пределах не менее трех лет и не более пяти лет. В случае, если трудовой договор между педагогическим работником, относящимся к профессорско-преподавательскому составу, и данной образовательной организацией заключается для выполнения определенной работы, носящей заведомо срочный (временный) характер, допускается избрание по конкурсу на замещение соответствующей должности на срок менее трех лет, но не менее чем на один год.",Addition,а также переводу на такую должность предшествует избрание по конкурсу на замещение соответствующей должности,,1.0,Трудовой кодекс,1.0
https://www.consultant.ru/cons/cgi/online.cgi?req=doc&base=LAW&n=451716&diff=454102&from=454102-3667-diff&rnd=l8AgRg#d6MkeoUsV3JSefYt1,"При избрании работника по конкурсу на замещение ранее занимаемой им по срочному трудовому договору должности педагогического работника, относящегося к профессорско-преподавательскому составу, новый трудовой договор может не заключаться. В этом случае действие срочного трудового договора с работником продлевается по соглашению сторон, заключаемому в письменной форме, на определенный срок не более пяти лет или на неопределенный срок.","При избрании работника по конкурсу на замещение ранее занимаемой им по срочному трудовому договору должности педагогического работника, относящегося к профессорско-преподавательскому составу, новый трудовой договор может не заключаться. В этом случае действие срочного трудового договора с работником продлевается по соглашению сторон, заключаемому в письменной форме, на неопределенный срок или на срок избрания по конкурсу на замещение соответствующей должности, определяемые в соответствии с частью второй настоящей статьи.",на определенный срок не более пяти лет или на неопределенный срок.,"на неопределенный срок или на срок избрания по конкурсу на замещение соответствующей должности, определяемые в соответствии с частью второй настоящей статьи.",Contradiction,,,1.0,Трудовой кодекс,1.0
,,,,,,,,1.0,Трудовой кодекс,
https://www.consultant.ru/cons/cgi/online.cgi?req=doc&base=LAW&n=493279&diff=493198&from=493279-1951-diff&rnd=l8AgRg#s4lLZoU73mLRUeAE,"Компенсации за работу с вредными и (или) опасными условиями труда, если работник направляется на работу в соответствующих условиях, устанавливаются на основании информации о характеристике условий труда на рабочем месте, предоставляемой принимающей стороной.","Компенсации за работу с вредными и (или) опасными условиями труда, если работник направляется для выполнения работы в соответствующих условиях, устанавливаются на основании информации о характеристике условий труда на рабочем месте, предоставляемой принимающей стороной по результатам специальной оценки условий труда.
Принимающая сторона в отношении работников, временно направляемых для выполнения работы у принимающей стороны по договору о предоставлении труда работников (персонала), исполняет обязанности в области охраны труда, предусмотренные статьей 214 настоящего Кодекса.", ,"Принимающая сторона в отношении работников, временно направляемых для выполнения работы у принимающей стороны по договору о предоставлении труда работников (персонала), исполняет обязанности в области охраны труда, предусмотренные статьей 214 настоящего Кодекса.",Addition,если работник направляется для выполнения работы в соответствующих условиях,,1.0,Трудовой кодекс,1.0
https://www.consultant.ru/cons/cgi/online.cgi?req=doc&base=LAW&n=451716&diff=454102&from=454102-3667-diff&rnd=l8AgRg#d6MkeoUsV3JSefYt1,"Трудовые договоры на замещение должностей педагогических работников, относящихся к профессорско-преподавательскому составу, в организации, осуществляющей образовательную деятельность по реализации образовательных программ высшего образования и дополнительных профессиональных программ, могут заключаться как на неопределенный срок, так и на срок, определенный сторонами трудового договора.","Трудовые договоры на замещение должностей педагогических работников, относящихся к профессорско-преподавательскому составу, в организации, осуществляющей образовательную деятельность по реализации образовательных программ высшего образования и дополнительных профессиональных программ, заключаются на неопределенный срок или на определенный срок, соответствующие срокам избрания по конкурсу на замещение соответствующей должности, которые определяются в порядке, установленном частью второй настоящей статьи.","так и на срок, определенный сторонами трудового договора.","или на определенный срок, соответствующие срокам избрания по конкурсу на замещение соответствующей должности, которые определяются в порядке, установленном частью второй настоящей статьи.",Contradiction,,,1.0,Трудовой кодекс,1.0
https://www.consultant.ru/cons/cgi/online.cgi?req=doc&base=LAW&n=451716&diff=454102&from=454102-3667-diff&rnd=l8AgRg#d6MkeoUsV3JSefYt1,"Заключению трудового договора на замещение должности педагогического работника, относящегося к профессорско-преподавательскому составу, в организации, осуществляющей образовательную деятельность по реализации образовательных программ высшего образования и дополнительных профессиональных программ, а также переводу на такую должность предшествует избрание по конкурсу на замещение соответствующей должности.","Заключению трудового договора на замещение должности педагогического работника, относящегося к профессорско-преподавательскому составу, в организации, осуществляющей образовательную деятельность по реализации образовательных программ высшего образования и дополнительных профессиональных программ, а также переводу на такую должность предшествует избрание по конкурсу на замещение соответствующей должности с указанием срока избрания. Срок избрания по конкурсу на замещение соответствующей должности определяется коллегиальным органом управления организации, осуществляющей образовательную деятельность по реализации образовательных программ высшего образования и дополнительных профессиональных программ, в соответствии с локальными нормативными актами данной образовательной организации и может быть неопределенным или определенным в пределах не менее трех лет и не более пяти лет. В случае, если трудовой договор между педагогическим работником, относящимся к профессорско-преподавательскому составу, и данной образовательной организацией заключается для выполнения определенной работы, носящей заведомо срочный (временный) характер, допускается избрание по конкурсу на замещение соответствующей должности на срок менее трех лет, но не менее чем на один год.", ,с указанием срока избрания.,Addition,а также переводу на такую должность предшествует избрание по конкурсу на замещение соответствующей должности,,1.0,Трудовой кодекс,1.0
https://www.consultant.ru/cons/cgi/online.cgi?from=482692-0&req=doc&base=LAW&n=471848&diff=482692&rnd=9DvCOA#1PCsvoU2J2vc171k,"4) по иску государственного органа или органа местного самоуправления, которым право на предъявление требования о ликвидации юридического лица предоставлено законом, в случае систематического осуществления общественной организацией, общественным движением, благотворительным и иным фондом, религиозной организацией деятельности, противоречащей уставным целям таких организаций;","4) по иску государственного органа или органа местного самоуправления, которым право на предъявление требования о ликвидации юридического лица предоставлено законом, в случае систематического осуществления общественной организацией, общественным движением, общественно полезным фондом, религиозной организацией деятельности, противоречащей уставным целям таких организаций;","в случае систематического осуществления общественной организацией, общественным движением, благотворительным и иным фондом, религиозной организацией деятельности, противоречащей уставным целям таких организаций;","в случае систематического осуществления общественной организацией, общественным движением, общественно полезным фондом, религиозной организацией деятельности, противоречащей уставным целям таких организаций;",Contradiction,,,1.0,Гражданский кодекс,1.0
https://www.consultant.ru/cons/cgi/online.cgi?from=482692-0&req=doc&base=LAW&n=471848&diff=482692&rnd=9DvCOA#1PCsvoU2J2vc171k,"4. Имущество, передаваемое личному фонду его учредителем, принадлежит личному фонду на праве собственности. Учредитель личного фонда не имеет прав на имущество созданного им фонда. Безвозмездная передача иными лицами имущества в личный фонд не допускается.",4. Имущество личного фонда принадлежит личному фонду на праве собственности. Учредитель личного фонда не имеет прав на имущество созданного им фонда.,"Имущество, передаваемое личному фонду его учредителем, принадлежит личному фонду на праве собственности.",Имущество личного фонда принадлежит личному фонду на праве собственности.,Contradiction,,,1.0,Гражданский кодекс,1.0
https://www.consultant.ru/cons/cgi/online.cgi?from=482692-0&req=doc&base=LAW&n=471848&diff=482692&rnd=9DvCOA#1PCsvoU2J2vc171k,"4. Имущество, передаваемое личному фонду его учредителем, принадлежит личному фонду на праве собственности. Учредитель личного фонда не имеет прав на имущество созданного им фонда. Безвозмездная передача иными лицами имущества в личный фонд не допускается.",4. Имущество личного фонда принадлежит личному фонду на праве собственности. Учредитель личного фонда не имеет прав на имущество созданного им фонда.,Безвозмездная передача иными лицами имущества в личный фонд не допускается., ,Addition,"Имущество, передаваемое личному фонду его учредителем,",,1.0,Гражданский кодекс,1.0
https://www.consultant.ru/cons/cgi/online.cgi?req=doc&base=LAW&n=471848&diff=452991&from=471848-3079-diff&rnd=9DvCOA#L1jwvoUikujjCXUI1,"5. Бюджетное учреждение отвечает по своим обязательствам всем находящимся у него на праве оперативного управления имуществом, в том числе приобретенным за счет доходов, полученных от приносящей доход деятельности, за исключением особо ценного движимого имущества, закрепленного за бюджетным учреждением собственником этого имущества или приобретенного бюджетным учреждением за счет средств, выделенных собственником его имущества, а также недвижимого имущества независимо от того, по каким основаниям оно поступило в оперативное управление бюджетного учреждения и за счет каких средств оно приобретено.
По обязательствам бюджетного учреждения, связанным с причинением вреда гражданам, при недостаточности имущества учреждения, на которое в соответствии с абзацем первым настоящего пункта может быть обращено взыскание, субсидиарную ответственность несет собственник имущества бюджетного учреждения.","5. Бюджетное учреждение отвечает по своим обязательствам всем находящимся у него на праве оперативного управления имуществом, в том числе приобретенным за счет доходов, полученных от приносящей доход деятельности, за исключением особо ценного движимого имущества, закрепленного за бюджетным учреждением собственником этого имущества или приобретенного бюджетным учреждением за счет средств, выделенных собственником его имущества, а также недвижимого имущества независимо от того, по каким основаниям оно поступило в оперативное управление бюджетного учреждения и за счет каких средств оно приобретено.
По обязательствам бюджетного учреждения, связанным с причинением вреда гражданам, при недостаточности имущества учреждения, на которое в соответствии с абзацем первым настоящего пункта может быть обращено взыскание, субсидиарную ответственность несет собственник имущества бюджетного учреждения.
В случае ликвидации бюджетного учреждения при недостаточности имущества бюджетного учреждения, на которое в соответствии с абзацем первым настоящего пункта может быть обращено взыскание, субсидиарную ответственность по обязательствам бюджетного учреждения, вытекающим из публичного договора, несет собственник имущества бюджетного учреждения.", ,"В случае ликвидации бюджетного учреждения при недостаточности имущества бюджетного учреждения, на которое в соответствии с абзацем первым настоящего пункта может быть обращено взыскание, субсидиарную ответственность по обязательствам бюджетного учреждения, вытекающим из публичного договора, несет собственник имущества бюджетного учреждения.",Addition,Бюджетное учреждение отвечает по своим обязательствам всем находящимся у него на праве оперативного управления имуществом,,1.0,Гражданский кодекс,1.0
https://www.consultant.ru/cons/cgi/online.cgi?req=doc&base=LAW&n=452924&diff=452991&from=452991-1956-diff&rnd=9DvCOA#hb2yvoU8YFvLOcDD1,"8. Если иное не предусмотрено настоящим Кодексом, другими законами или не вытекает из существа отношений, правила настоящей статьи применяются к общему имуществу собственников комнат в коммунальной квартире.","8. Если иное не предусмотрено настоящим Кодексом, другими законами или не вытекает из существа отношений, правила параграфа 2 главы 16 настоящего Кодекса применяются к общему имуществу собственников комнат в коммунальной квартире.",правила настоящей статьи применяются к общему имуществу собственников комнат в коммунальной квартире.,правила параграфа 2 главы 16 настоящего Кодекса применяются к общему имуществу собственников комнат в коммунальной квартире.,Contradiction,,,1.0,Гражданский кодекс,1.0
https://www.consultant.ru/cons/cgi/online.cgi?req=doc&base=LAW&n=452924&diff=452769&from=452924-3793-diff&rnd=9DvCOA#d3UY3pUwzLAaLFk4,"Статья 128. Объекты гражданских прав

К объектам гражданских прав относятся вещи (включая наличные деньги и документарные ценные бумаги), иное имущество, в том числе имущественные права (включая безналичные денежные средства, бездокументарные ценные бумаги, цифровые права); результаты работ и оказание услуг; охраняемые результаты интеллектуальной деятельности и приравненные к ним средства индивидуализации (интеллектуальная собственность); нематериальные блага.","Статья 128. Объекты гражданских прав

К объектам гражданских прав относятся вещи (включая наличные деньги и документарные ценные бумаги), иное имущество, в том числе имущественные права (включая безналичные денежные средства, в том числе цифровые рубли, бездокументарные ценные бумаги, цифровые права); результаты работ и оказание услуг; охраняемые результаты интеллектуальной деятельности и приравненные к ним средства индивидуализации (интеллектуальная собственность); нематериальные блага.", ,в том числе цифровые рубли,Addition,включая безналичные денежные средства,,1.0,Гражданский кодекс,1.0
https://www.consultant.ru/cons/cgi/online.cgi?req=doc&base=LAW&n=452924&diff=452769&from=452924-3793-diff&rnd=9DvCOA#d3UY3pUwzLAaLFk4,"1. Рубль является законным платежным средством, обязательным к приему по нарицательной стоимости на всей территории Российской Федерации.
Платежи на территории Российской Федерации осуществляются путем наличных и безналичных расчетов.","1. Рубль является законным платежным средством, обязательным к приему по нарицательной стоимости на всей территории Российской Федерации.
Платежи на территории Российской Федерации осуществляются путем наличных и безналичных расчетов, включая расчеты цифровыми рублями.", ,включая расчеты цифровыми рублями,Addition,Платежи на территории Российской Федерации осуществляются путем наличных и безналичных расчетов,,1.0,Гражданский кодекс,1.0
https://www.consultant.ru/cons/cgi/online.cgi?req=doc&base=LAW&n=438471&diff=452769&from=452769-2082-diff&rnd=9DvCOA#t34Z3pU4HcIqMR061,"3. В случае изменения или расторжения договора обязательства считаются измененными или прекращенными с момента заключения соглашения сторон об изменении или о расторжении договора, если иное не вытекает из соглашения или характера изменения договора, а при изменении или расторжении договора в судебном порядке - с момента вступления в законную силу решения суда об изменении или о расторжении договора.","3. В случае изменения или расторжения договора обязательства считаются измененными или прекращенными с момента заключения соглашения сторон об изменении или о расторжении договора, если иное не вытекает из соглашения.
В случае изменения или расторжения договора в судебном порядке обязательства считаются измененными или прекращенными с момента вступления в законную силу решения суда об изменении или о расторжении договора, если этим решением не предусмотрена дата, с которой обязательства считаются соответственно измененными или прекращенными. Такая дата определяется судом исходя из существа договора и (или) характера правовых последствий его изменения, но не может быть ранее даты наступления обстоятельств, послуживших основанием для изменения или расторжения договора.",,"если этим решением не предусмотрена дата, с которой обязательства считаются соответственно измененными или прекращенными. Такая дата определяется судом исходя из существа договора и (или) характера правовых последствий его изменения, но не может быть ранее даты наступления обстоятельств, послуживших основанием для изменения или расторжения договора",Addition,с момента вступления в законную силу решения суда об изменении или о расторжении договора,,1.0,Гражданский кодекс,1.0
